max_depth,n_estimators,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,train_rmse,val_rmse,val_acc
2,300,0.1,0.6,0.6,5,0.5,5,0.34728,0.69091,0.41386
2,100,0.1,0.6,0.8,5,0.5,5,0.46051,0.69104,0.33031
2,300,0.05,0.8,0.8,5,1.0,1,0.40817,0.69112,0.39901
2,200,0.05,0.6,0.6,10,0.0,5,0.46172,0.69115,0.3551
2,200,0.05,0.8,0.7,10,1.0,1,0.45246,0.69115,0.3846
3,200,0.05,0.7,0.6,5,0.5,5,0.36832,0.69115,0.4143
2,200,0.05,0.8,0.7,20,0.5,1,0.46043,0.69116,0.38305
3,200,0.05,0.7,0.7,5,0.5,5,0.36015,0.69116,0.44249
2,300,0.05,0.8,0.6,10,0.0,5,0.41629,0.69124,0.35717
2,300,0.1,0.6,0.6,5,0.5,1,0.32527,0.69125,0.44174
2,200,0.1,0.8,0.7,10,0.0,10,0.39616,0.69126,0.35386
2,200,0.05,0.6,0.8,5,0.5,10,0.46729,0.69128,0.3517
3,300,0.05,0.7,0.7,20,1.0,1,0.35022,0.6913,0.39759
2,200,0.05,0.8,0.7,5,1.0,5,0.45734,0.69131,0.37856
2,300,0.05,0.7,0.8,5,1.0,5,0.42192,0.69131,0.3604
2,300,0.05,0.6,0.6,10,1.0,1,0.4216,0.69135,0.3365
3,200,0.05,0.6,0.7,5,1.0,10,0.39816,0.69135,0.35163
2,200,0.1,0.6,0.8,10,0.5,1,0.3763,0.69137,0.33605
2,300,0.05,0.6,0.7,10,0.0,1,0.40727,0.69139,0.34207
2,200,0.1,0.8,0.7,20,0.5,1,0.39368,0.69141,0.34029
2,200,0.05,0.7,0.7,10,0.5,5,0.46184,0.69142,0.37987
2,200,0.1,0.8,0.7,5,0.5,10,0.39649,0.69148,0.37056
3,300,0.05,0.8,0.8,20,0.5,10,0.35226,0.69153,0.40697
2,300,0.05,0.6,0.7,20,0.0,10,0.44887,0.69154,0.31384
2,300,0.05,0.8,0.6,10,1.0,5,0.42543,0.69155,0.36254
3,300,0.05,0.7,0.7,5,0.5,5,0.30308,0.69157,0.44576
2,300,0.05,0.8,0.6,5,0.5,5,0.4171,0.69158,0.35429
2,300,0.05,0.7,0.7,20,1.0,1,0.43458,0.69163,0.36635
3,200,0.05,0.7,0.7,20,1.0,5,0.41362,0.69163,0.37811
2,300,0.1,0.7,0.7,20,0.5,10,0.3729,0.69165,0.35437
3,300,0.1,0.8,0.7,5,0.0,1,0.14654,0.69165,0.44199
2,200,0.05,0.8,0.7,20,0.0,5,0.46219,0.69166,0.36169
2,300,0.05,0.6,0.7,10,0.0,10,0.43112,0.6917,0.31391
3,300,0.05,0.7,0.6,10,1.0,10,0.35319,0.69172,0.40769
3,300,0.05,0.7,0.8,5,0.0,10,0.3049,0.69172,0.41123
2,300,0.05,0.8,0.7,10,0.5,1,0.40562,0.69174,0.37177
2,300,0.05,0.8,0.7,5,0.5,1,0.40209,0.69178,0.36947
2,300,0.1,0.8,0.7,5,1.0,1,0.32966,0.69185,0.37026
2,200,0.05,0.7,0.7,20,0.0,10,0.48071,0.69189,0.35318
2,200,0.05,0.8,0.8,20,0.0,5,0.46172,0.69189,0.37946
3,200,0.05,0.8,0.7,5,1.0,1,0.3394,0.69198,0.44175
2,200,0.05,0.6,0.8,5,1.0,10,0.47307,0.69199,0.34822
2,300,0.05,0.8,0.6,20,0.5,5,0.43279,0.69201,0.35054
2,300,0.05,0.7,0.6,20,0.5,1,0.43167,0.69203,0.35866
2,200,0.1,0.7,0.8,5,0.5,10,0.39865,0.69205,0.31723
2,200,0.05,0.8,0.8,20,0.5,1,0.45891,0.69208,0.38252
2,300,0.05,0.7,0.8,20,0.0,10,0.44122,0.69211,0.36581
3,300,0.05,0.7,0.6,5,0.5,5,0.31206,0.69212,0.40779
3,200,0.1,0.7,0.7,20,1.0,5,0.32442,0.69215,0.42396
3,300,0.05,0.6,0.8,10,1.0,10,0.3558,0.69216,0.36557
2,300,0.05,0.8,0.6,5,1.0,10,0.43683,0.69218,0.35162
2,200,0.05,0.8,0.7,5,0.5,5,0.45132,0.69221,0.38885
2,200,0.05,0.6,0.7,5,0.5,5,0.45928,0.69226,0.35305
3,100,0.1,0.7,0.6,10,1.0,10,0.4007,0.69227,0.38315
3,200,0.1,0.7,0.7,5,0.0,1,0.21609,0.69227,0.39698
2,300,0.1,0.8,0.6,20,1.0,5,0.36815,0.69231,0.32865
2,300,0.05,0.7,0.7,20,0.0,5,0.43555,0.6924,0.34967
2,300,0.1,0.8,0.7,5,0.5,10,0.35144,0.6924,0.37769
3,300,0.05,0.8,0.8,5,0.0,10,0.30353,0.6924,0.41756
2,100,0.1,0.8,0.6,5,0.0,5,0.44701,0.69244,0.3218
2,200,0.05,0.7,0.7,10,1.0,1,0.45558,0.69245,0.39602
2,300,0.05,0.8,0.7,10,0.0,10,0.42164,0.69247,0.34694
3,200,0.1,0.7,0.8,5,0.0,10,0.26412,0.69247,0.38379
2,200,0.05,0.7,0.6,10,0.5,5,0.46435,0.69248,0.38051
2,300,0.05,0.7,0.8,10,1.0,5,0.42429,0.69248,0.36005
2,300,0.05,0.6,0.6,10,1.0,5,0.43325,0.69252,0.33328
2,300,0.05,0.7,0.8,5,0.5,10,0.42776,0.69252,0.35769
2,300,0.05,0.6,0.8,20,1.0,10,0.45804,0.69256,0.3232
2,200,0.05,0.7,0.6,20,0.5,5,0.4782,0.6926,0.36106
2,300,0.05,0.6,0.6,5,0.5,5,0.41992,0.69261,0.33979
2,300,0.05,0.8,0.7,10,0.5,10,0.42879,0.69261,0.35768
2,300,0.1,0.6,0.6,10,0.5,10,0.36861,0.69264,0.36743
2,200,0.1,0.7,0.8,10,0.0,1,0.36783,0.69265,0.37546
3,200,0.1,0.8,0.8,5,0.0,1,0.20641,0.69268,0.43334
2,200,0.05,0.6,0.8,5,0.0,1,0.43787,0.6927,0.3821
2,200,0.05,0.6,0.8,10,0.0,1,0.45033,0.69271,0.35247
2,300,0.1,0.8,0.8,20,1.0,5,0.36511,0.69274,0.35865
3,300,0.05,0.6,0.7,5,0.0,1,0.26229,0.69275,0.40828
3,300,0.05,0.6,0.8,5,1.0,10,0.3397,0.69276,0.37354
2,300,0.1,0.6,0.8,20,0.5,1,0.3623,0.69277,0.38256
2,200,0.05,0.7,0.7,5,0.0,10,0.46386,0.69281,0.35957
2,300,0.05,0.8,0.8,20,0.0,10,0.43132,0.69291,0.36118
2,300,0.05,0.8,0.6,20,0.5,10,0.44363,0.69292,0.3395
2,300,0.05,0.6,0.7,10,1.0,10,0.44416,0.69293,0.33268
2,300,0.1,0.6,0.7,20,1.0,5,0.38697,0.69293,0.30882
3,300,0.1,0.7,0.8,20,0.0,10,0.25984,0.69297,0.42455
2,300,0.1,0.7,0.8,20,0.5,10,0.37282,0.69301,0.3427
3,200,0.1,0.7,0.6,20,0.0,10,0.32874,0.69301,0.41739
2,100,0.1,0.8,0.6,10,0.0,5,0.44762,0.69306,0.32081
2,300,0.05,0.8,0.6,10,1.0,10,0.43955,0.69306,0.35956
2,200,0.1,0.6,0.8,20,0.5,10,0.42766,0.69309,0.34023
2,300,0.1,0.6,0.7,5,0.0,10,0.34732,0.6931,0.30869
3,200,0.05,0.6,0.8,10,1.0,5,0.38847,0.6931,0.38792
2,300,0.05,0.8,0.7,20,0.0,10,0.43454,0.69311,0.34295
2,300,0.05,0.7,0.7,20,0.5,1,0.43079,0.69314,0.36924
2,300,0.05,0.8,0.6,20,0.0,5,0.4276,0.69314,0.34554
2,300,0.1,0.7,0.8,5,1.0,10,0.35903,0.69317,0.32139
3,300,0.05,0.7,0.8,20,1.0,5,0.35839,0.69317,0.4081
2,200,0.05,0.8,0.6,20,0.0,10,0.47307,0.69318,0.36701
2,200,0.05,0.6,0.6,5,0.5,5,0.46078,0.69319,0.34661
2,300,0.05,0.7,0.8,10,0.5,5,0.42106,0.69327,0.35897
3,300,0.05,0.8,0.7,10,0.0,10,0.32029,0.69328,0.3993
2,100,0.1,0.8,0.8,20,0.0,5,0.46435,0.6933,0.37436
3,200,0.1,0.8,0.6,10,0.5,1,0.25847,0.69331,0.38905
3,300,0.05,0.8,0.6,5,0.5,1,0.27683,0.69333,0.43697
2,200,0.05,0.8,0.8,10,0.0,1,0.44189,0.69335,0.39425
3,300,0.05,0.8,0.6,5,0.0,5,0.29128,0.69339,0.41791
3,300,0.05,0.8,0.8,5,0.0,5,0.28227,0.69339,0.42373
2,200,0.05,0.8,0.8,20,0.5,5,0.4636,0.69341,0.36914
2,300,0.05,0.7,0.6,10,0.0,10,0.43097,0.69341,0.34502
2,300,0.05,0.7,0.7,10,1.0,5,0.42689,0.69346,0.36055
2,300,0.05,0.7,0.6,5,1.0,10,0.43944,0.69347,0.36094
2,200,0.1,0.8,0.7,10,0.0,1,0.36406,0.69348,0.35868
2,200,0.1,0.7,0.8,5,0.0,10,0.39234,0.69353,0.3043
2,300,0.05,0.8,0.6,5,0.0,10,0.42298,0.69353,0.35762
3,200,0.05,0.7,0.7,10,0.0,10,0.37707,0.69353,0.40609
2,200,0.05,0.7,0.6,10,1.0,10,0.47933,0.69356,0.3651
3,200,0.1,0.7,0.6,10,1.0,10,0.31073,0.69356,0.39347
3,300,0.05,0.8,0.6,5,1.0,5,0.31335,0.69357,0.41457
2,200,0.1,0.8,0.6,5,0.0,5,0.37725,0.69359,0.30799
3,200,0.05,0.8,0.8,5,1.0,5,0.36034,0.69359,0.39516
3,300,0.05,0.8,0.7,5,1.0,10,0.329,0.69359,0.399
3,200,0.1,0.6,0.8,10,0.0,10,0.28871,0.69361,0.38172
3,200,0.1,0.8,0.7,5,0.0,10,0.25839,0.69361,0.41956
2,200,0.05,0.8,0.7,5,0.0,1,0.43633,0.69369,0.38088
2,200,0.05,0.6,0.8,10,0.0,5,0.45968,0.69374,0.34124
2,300,0.05,0.8,0.7,5,0.5,10,0.42589,0.69376,0.36503
2,300,0.1,0.7,0.7,20,0.0,1,0.34615,0.69376,0.35936
3,200,0.05,0.7,0.7,10,0.5,10,0.38823,0.69376,0.39361
3,300,0.05,0.8,0.6,5,1.0,1,0.29253,0.69378,0.42478
2,100,0.1,0.8,0.8,10,0.5,5,0.45689,0.69381,0.37559
2,200,0.05,0.8,0.6,5,1.0,1,0.44894,0.69381,0.38434
2,300,0.05,0.7,0.8,20,0.5,10,0.4459,0.69381,0.37445
2,300,0.1,0.7,0.8,20,0.0,10,0.36153,0.69385,0.32556
3,200,0.1,0.6,0.7,20,0.0,10,0.33482,0.69385,0.38144
3,200,0.1,0.7,0.6,10,0.0,1,0.24602,0.69385,0.38832
3,300,0.1,0.8,0.6,20,1.0,5,0.27054,0.69385,0.39122
2,300,0.1,0.8,0.7,20,0.5,1,0.34467,0.69388,0.3516
3,200,0.05,0.7,0.6,10,0.5,5,0.37579,0.69391,0.39836
2,200,0.05,0.7,0.7,10,0.5,1,0.45321,0.69393,0.38961
3,300,0.05,0.8,0.7,10,1.0,10,0.34076,0.69397,0.39825
3,300,0.05,0.7,0.6,5,0.0,5,0.29606,0.69401,0.40583
3,300,0.1,0.7,0.7,5,0.0,1,0.15212,0.69403,0.3891
2,200,0.1,0.8,0.8,20,0.5,1,0.39208,0.69413,0.35798
2,200,0.05,0.6,0.6,10,0.5,5,0.46619,0.69418,0.34501
3,200,0.05,0.8,0.8,5,0.5,10,0.36809,0.69421,0.41668
3,300,0.05,0.8,0.6,10,0.5,5,0.31547,0.69423,0.42255
2,300,0.1,0.8,0.6,10,0.5,1,0.32624,0.69424,0.35086
2,300,0.1,0.6,0.7,5,0.5,10,0.35694,0.69429,0.33909
2,200,0.05,0.8,0.8,5,1.0,5,0.45757,0.69431,0.39438
2,200,0.05,0.6,0.7,10,0.0,5,0.45981,0.69432,0.33021
2,100,0.1,0.8,0.6,20,0.5,5,0.4651,0.69435,0.30871
2,200,0.05,0.8,0.7,20,0.0,10,0.4697,0.69435,0.36157
3,200,0.1,0.7,0.8,20,0.0,10,0.31998,0.69437,0.4097
2,200,0.1,0.7,0.7,20,0.0,1,0.39456,0.69442,0.33103
2,200,0.05,0.8,0.7,10,0.5,5,0.45419,0.69443,0.36404
3,300,0.05,0.8,0.6,10,1.0,10,0.34559,0.6945,0.41113
2,200,0.1,0.8,0.6,5,1.0,10,0.40807,0.69451,0.34829
2,200,0.05,0.6,0.6,5,1.0,1,0.45517,0.69452,0.36974
2,100,0.1,0.8,0.6,20,0.0,5,0.4611,0.69453,0.29907
3,200,0.05,0.7,0.7,20,0.5,5,0.40503,0.69453,0.39559
2,200,0.1,0.7,0.8,20,0.5,10,0.41904,0.69458,0.32014
3,200,0.05,0.7,0.6,10,0.5,10,0.39638,0.6946,0.37357
2,200,0.05,0.7,0.7,5,0.5,5,0.45772,0.69462,0.3837
3,200,0.05,0.6,0.8,5,0.0,10,0.37311,0.69462,0.37863
2,300,0.1,0.6,0.7,20,0.0,5,0.37105,0.69465,0.29498
2,100,0.01,0.7,0.6,20,0.5,10,0.7204,0.6947,0.43624
2,300,0.05,0.8,0.6,10,0.0,10,0.42713,0.69474,0.34752
3,200,0.05,0.7,0.7,10,1.0,10,0.39971,0.69475,0.3917
3,300,0.05,0.8,0.6,10,1.0,1,0.30542,0.69478,0.39759
2,300,0.1,0.8,0.6,20,1.0,1,0.35766,0.69479,0.37032
2,100,0.1,0.6,0.8,5,0.0,5,0.45678,0.6948,0.35364
2,300,0.05,0.7,0.8,5,1.0,10,0.43443,0.69481,0.36328
2,200,0.1,0.8,0.7,5,0.0,10,0.39033,0.69483,0.39094
2,300,0.05,0.8,0.7,5,0.0,10,0.41886,0.69488,0.36056
3,200,0.1,0.7,0.7,20,0.0,10,0.32537,0.69488,0.41426
3,300,0.05,0.8,0.8,20,0.0,10,0.3453,0.69488,0.3975
2,100,0.1,0.8,0.8,5,1.0,5,0.45742,0.6949,0.36393
2,200,0.05,0.6,0.8,5,1.0,5,0.46043,0.6949,0.34958
3,300,0.1,0.6,0.6,10,1.0,10,0.27124,0.69495,0.38552
2,300,0.05,0.8,0.7,20,0.5,5,0.42812,0.69496,0.35863
3,300,0.1,0.7,0.8,5,0.0,1,0.1492,0.69496,0.37265
2,200,0.05,0.8,0.6,10,0.0,1,0.44483,0.69498,0.35673
3,300,0.05,0.6,0.8,20,1.0,10,0.39364,0.69499,0.34602
2,200,0.1,0.6,0.8,20,0.0,1,0.39954,0.69502,0.37482
2,300,0.05,0.8,0.8,5,0.0,10,0.41845,0.69502,0.39005
2,300,0.1,0.8,0.7,20,1.0,10,0.3774,0.69505,0.35085
2,200,0.05,0.8,0.8,5,0.0,5,0.44999,0.69506,0.39508
3,200,0.05,0.8,0.6,5,0.5,10,0.37994,0.69511,0.42519
2,300,0.05,0.7,0.8,20,0.5,5,0.43703,0.69512,0.36382
3,300,0.05,0.7,0.6,20,0.0,10,0.36808,0.69512,0.38355
2,300,0.05,0.8,0.6,20,1.0,1,0.43244,0.69514,0.35361
3,300,0.1,0.6,0.6,10,0.5,10,0.25488,0.69517,0.35909
2,200,0.05,0.6,0.8,20,0.0,10,0.48441,0.69523,0.32727
2,300,0.1,0.8,0.8,10,0.5,1,0.32315,0.69524,0.3785
2,100,0.1,0.8,0.6,20,1.0,5,0.47016,0.69525,0.30016
2,300,0.1,0.6,0.7,10,1.0,5,0.36078,0.69526,0.30106
2,100,0.01,0.7,0.6,20,1.0,10,0.72213,0.69527,0.43886
2,200,0.05,0.7,0.6,20,0.0,10,0.48333,0.69535,0.35411
3,200,0.05,0.6,0.7,5,0.0,10,0.37881,0.69538,0.34048
3,200,0.1,0.8,0.7,5,0.0,1,0.20974,0.6954,0.44384
2,100,0.1,0.8,0.7,5,0.5,10,0.46112,0.69544,0.35871
2,200,0.05,0.8,0.6,20,0.5,5,0.46915,0.69546,0.36007
2,300,0.05,0.7,0.8,10,0.0,10,0.42247,0.69548,0.34309
2,300,0.1,0.7,0.6,5,0.0,5,0.32551,0.69551,0.32246
3,300,0.05,0.6,0.8,5,1.0,5,0.3202,0.69554,0.38434
2,300,0.05,0.7,0.8,5,0.0,1,0.39156,0.69557,0.34113
2,100,0.1,0.8,0.8,5,0.0,5,0.44627,0.69558,0.3619
3,200,0.05,0.7,0.6,5,0.0,10,0.37535,0.69558,0.40454
3,300,0.05,0.7,0.6,10,1.0,5,0.33438,0.69558,0.41155
2,300,0.05,0.8,0.6,10,0.5,10,0.43299,0.69559,0.34078
2,200,0.05,0.6,0.7,5,1.0,1,0.45257,0.69562,0.34355
3,300,0.05,0.8,0.6,10,1.0,5,0.32529,0.69563,0.42229
2,200,0.05,0.6,0.6,5,1.0,10,0.47888,0.69567,0.36891
2,300,0.05,0.8,0.6,10,0.5,5,0.41955,0.69569,0.34881
3,300,0.1,0.8,0.6,20,0.5,1,0.24227,0.69569,0.40471
3,200,0.05,0.7,0.6,5,1.0,10,0.39333,0.6957,0.38544
2,100,0.01,0.8,0.6,20,1.0,10,0.71913,0.69572,0.43636
2,300,0.05,0.8,0.7,5,1.0,10,0.43372,0.69574,0.36906
2,300,0.05,0.8,0.8,20,0.5,10,0.43788,0.69575,0.35145
2,200,0.05,0.8,0.7,10,0.0,1,0.44281,0.69577,0.37441
2,300,0.05,0.7,0.8,10,0.0,1,0.40032,0.69577,0.35582
2,200,0.1,0.8,0.8,10,0.5,1,0.37259,0.69579,0.37712
2,300,0.1,0.7,0.8,10,0.0,1,0.31299,0.6958,0.38196
3,300,0.1,0.6,0.8,20,0.0,5,0.26729,0.69582,0.42014
2,300,0.05,0.7,0.7,5,1.0,10,0.43823,0.69583,0.34158
2,200,0.05,0.6,0.6,10,0.5,10,0.47819,0.69585,0.34231
3,300,0.1,0.8,0.8,5,1.0,10,0.2301,0.69587,0.41615
2,200,0.05,0.8,0.7,20,0.5,5,0.46317,0.69589,0.36399
2,200,0.1,0.8,0.8,10,1.0,5,0.39422,0.69592,0.3671
2,300,0.05,0.7,0.6,5,0.5,5,0.41889,0.69592,0.35787
2,300,0.1,0.8,0.6,10,0.5,5,0.33953,0.69594,0.32044
3,300,0.05,0.6,0.7,10,1.0,10,0.35786,0.69594,0.34614
3,300,0.1,0.6,0.8,20,0.0,10,0.272,0.69594,0.39475
3,200,0.05,0.7,0.6,10,1.0,5,0.3843,0.69599,0.38825
3,200,0.05,0.8,0.7,5,0.0,5,0.34473,0.696,0.42889
2,200,0.05,0.8,0.7,5,0.5,1,0.44268,0.69601,0.38509
3,200,0.05,0.6,0.8,10,0.0,10,0.39014,0.69602,0.36502
2,200,0.05,0.8,0.6,20,0.5,1,0.46244,0.69604,0.36897
2,300,0.05,0.7,0.7,10,0.5,10,0.43304,0.69607,0.34977
3,200,0.05,0.8,0.8,20,0.5,10,0.40088,0.69608,0.39514
2,100,0.1,0.8,0.8,20,1.0,5,0.46709,0.69615,0.33231
2,200,0.05,0.6,0.7,5,0.0,5,0.45332,0.69615,0.32677
2,200,0.05,0.6,0.7,10,0.5,10,0.47676,0.69615,0.32405
2,300,0.1,0.6,0.7,5,0.0,1,0.30626,0.69615,0.37991
2,200,0.1,0.7,0.8,5,1.0,10,0.40613,0.69618,0.28775
2,200,0.05,0.7,0.7,10,0.0,5,0.45696,0.69622,0.37011
2,300,0.05,0.7,0.6,20,1.0,1,0.44045,0.69628,0.36125
2,200,0.1,0.6,0.8,10,1.0,1,0.38561,0.6963,0.32847
2,300,0.1,0.6,0.8,20,0.0,10,0.37552,0.69632,0.32311
3,300,0.05,0.7,0.7,10,0.5,5,0.31625,0.69634,0.42361
3,300,0.05,0.7,0.8,5,0.0,5,0.28406,0.69634,0.40842
3,300,0.05,0.8,0.7,20,0.0,1,0.3233,0.69634,0.41296
3,200,0.05,0.8,0.6,5,1.0,10,0.38664,0.69638,0.42752
2,100,0.01,0.7,0.6,20,0.0,10,0.7186,0.6964,0.43585
2,300,0.05,0.7,0.8,20,1.0,10,0.45264,0.6964,0.3551
3,300,0.05,0.7,0.8,20,1.0,1,0.3484,0.6964,0.40943
3,200,0.05,0.8,0.6,5,0.0,5,0.34793,0.69645,0.41276
2,200,0.05,0.8,0.6,5,0.5,1,0.4436,0.69646,0.39631
2,300,0.1,0.7,0.7,10,0.0,10,0.34564,0.69648,0.34566
2,300,0.1,0.8,0.7,10,0.0,10,0.3481,0.6965,0.34567
2,200,0.05,0.7,0.7,5,0.0,5,0.45205,0.69652,0.36047
3,300,0.1,0.8,0.6,5,0.0,5,0.18062,0.69653,0.38632
2,300,0.1,0.8,0.8,20,0.5,1,0.34626,0.69654,0.36684
2,300,0.05,0.6,0.6,20,0.0,1,0.4332,0.69657,0.34284
3,300,0.05,0.8,0.7,5,1.0,5,0.30897,0.69659,0.4145
2,200,0.05,0.7,0.7,20,0.5,10,0.48395,0.69661,0.36382
2,300,0.1,0.7,0.8,5,0.0,1,0.29857,0.69661,0.34665
2,300,0.1,0.6,0.7,10,1.0,10,0.37249,0.69663,0.31193
2,200,0.05,0.8,0.7,20,0.5,10,0.47276,0.69664,0.3721
2,200,0.1,0.8,0.6,20,0.0,1,0.38705,0.69666,0.33852
2,300,0.1,0.6,0.6,5,0.0,10,0.35138,0.69666,0.39627
2,200,0.05,0.7,0.6,20,1.0,10,0.49167,0.69669,0.35267
2,200,0.1,0.7,0.8,20,1.0,10,0.4236,0.69672,0.33068
3,200,0.05,0.6,0.8,5,1.0,10,0.39317,0.69672,0.36168
3,300,0.1,0.7,0.6,10,0.0,1,0.18538,0.69673,0.40763
2,200,0.05,0.8,0.8,5,0.5,1,0.43978,0.69674,0.41321
3,300,0.05,0.7,0.8,10,0.5,10,0.33019,0.69674,0.39874
2,200,0.05,0.7,0.7,20,1.0,10,0.48724,0.69677,0.37627
2,200,0.1,0.6,0.8,20,0.5,1,0.40698,0.69677,0.36047
3,300,0.1,0.7,0.6,20,1.0,10,0.28953,0.69677,0.40583
3,200,0.05,0.7,0.6,10,0.0,5,0.37236,0.6968,0.42246
2,200,0.05,0.8,0.6,5,1.0,5,0.4608,0.69682,0.36518
3,200,0.05,0.7,0.7,20,1.0,10,0.4263,0.69683,0.35173
2,300,0.1,0.8,0.7,10,1.0,1,0.33732,0.69685,0.37378
2,300,0.05,0.7,0.6,20,0.0,1,0.42709,0.69689,0.36465
2,300,0.1,0.8,0.8,5,0.0,1,0.29791,0.69693,0.35575
3,200,0.05,0.8,0.7,5,1.0,10,0.38145,0.69693,0.39439
3,300,0.1,0.8,0.8,5,0.0,5,0.17352,0.69693,0.43888
2,200,0.05,0.8,0.8,5,0.5,5,0.45345,0.69694,0.3895
2,300,0.05,0.7,0.8,5,0.5,5,0.41624,0.69694,0.356
3,300,0.05,0.8,0.6,5,0.0,10,0.31306,0.69695,0.41551
3,300,0.05,0.8,0.6,20,0.5,10,0.3629,0.69696,0.37663
2,100,0.1,0.8,0.7,10,1.0,5,0.46065,0.69698,0.35414
2,300,0.1,0.8,0.6,20,0.5,1,0.34879,0.69698,0.35705
2,300,0.05,0.6,0.6,10,1.0,10,0.44539,0.697,0.32187
2,300,0.1,0.6,0.6,5,0.5,10,0.36127,0.69702,0.3882
3,200,0.05,0.8,0.8,5,1.0,10,0.37774,0.69702,0.3992
3,300,0.05,0.7,0.7,10,1.0,5,0.32673,0.69703,0.4175
3,300,0.05,0.6,0.7,5,0.5,10,0.33407,0.69706,0.36258
2,100,0.01,0.8,0.6,20,0.5,10,0.71775,0.69707,0.43352
2,200,0.05,0.8,0.8,10,1.0,5,0.46124,0.69708,0.37565
3,300,0.05,0.8,0.6,20,0.0,10,0.3528,0.69708,0.39248
2,200,0.1,0.8,0.8,5,1.0,10,0.40298,0.6971,0.37982
2,300,0.05,0.7,0.6,10,0.0,5,0.42037,0.69711,0.35203
2,200,0.05,0.7,0.8,10,1.0,10,0.47307,0.69712,0.37567
3,300,0.05,0.8,0.6,10,0.0,10,0.32494,0.69712,0.42218
2,200,0.05,0.6,0.7,5,0.5,10,0.47256,0.69713,0.33326
2,300,0.05,0.6,0.7,20,0.0,1,0.43275,0.69713,0.32911
2,300,0.05,0.7,0.6,5,1.0,5,0.42605,0.69713,0.36519
2,100,0.1,0.8,0.7,5,0.5,5,0.44925,0.69715,0.36786
2,200,0.1,0.7,0.6,10,1.0,10,0.41477,0.69715,0.33214
2,200,0.1,0.8,0.7,10,0.0,5,0.38042,0.6972,0.36721
2,300,0.05,0.6,0.6,10,0.0,1,0.40972,0.69725,0.34964
3,200,0.05,0.8,0.7,5,1.0,5,0.36219,0.69726,0.41823
2,200,0.05,0.8,0.7,10,1.0,5,0.45914,0.69727,0.36275
3,200,0.05,0.8,0.6,5,1.0,1,0.34643,0.69728,0.42893
2,200,0.05,0.8,0.6,5,0.0,5,0.45152,0.69729,0.38138
2,300,0.1,0.7,0.6,5,0.0,1,0.30547,0.6973,0.33989
3,300,0.05,0.7,0.6,20,0.5,5,0.36051,0.69738,0.4035
2,300,0.1,0.6,0.8,20,1.0,1,0.36725,0.69741,0.37146
3,300,0.1,0.7,0.8,5,1.0,10,0.23095,0.69742,0.38087
2,300,0.05,0.6,0.7,20,0.0,5,0.4405,0.69746,0.30542
2,200,0.05,0.6,0.7,5,0.0,10,0.46691,0.69749,0.32587
3,100,0.1,0.6,0.8,5,0.0,1,0.32904,0.69749,0.42
3,300,0.05,0.8,0.8,10,1.0,5,0.31939,0.69749,0.38408
2,200,0.05,0.6,0.6,5,1.0,5,0.46593,0.6975,0.35066
2,300,0.1,0.7,0.8,20,0.0,5,0.35118,0.69752,0.38211
3,300,0.1,0.6,0.7,10,1.0,10,0.2645,0.69755,0.3775
2,200,0.1,0.8,0.7,20,0.5,5,0.40187,0.69756,0.33556
3,200,0.1,0.8,0.8,5,1.0,1,0.24224,0.69756,0.48417
3,300,0.05,0.8,0.7,10,0.5,1,0.28951,0.69757,0.41172
2,200,0.1,0.8,0.8,5,0.5,10,0.3955,0.69759,0.36966
2,100,0.1,0.8,0.8,10,0.0,5,0.4522,0.69761,0.36966
3,200,0.05,0.7,0.7,10,0.5,5,0.36966,0.69763,0.41522
3,200,0.1,0.7,0.6,20,0.5,10,0.33673,0.69763,0.39134
3,300,0.05,0.7,0.7,5,0.0,10,0.31401,0.69764,0.41307
2,200,0.05,0.8,0.6,5,0.0,10,0.46077,0.6977,0.37653
2,300,0.1,0.8,0.8,10,0.0,10,0.34597,0.6977,0.3515
3,200,0.1,0.6,0.8,20,1.0,5,0.33765,0.69771,0.43312
3,300,0.05,0.6,0.8,20,0.0,10,0.3769,0.69772,0.37651
3,300,0.1,0.6,0.8,20,0.5,5,0.27269,0.69772,0.43375
3,200,0.05,0.6,0.8,10,1.0,10,0.40804,0.69779,0.34781
3,200,0.1,0.6,0.7,10,1.0,10,0.3206,0.69783,0.36534
2,300,0.05,0.7,0.6,5,0.0,5,0.41215,0.69784,0.37844
3,300,0.05,0.8,0.8,10,0.5,10,0.32526,0.69784,0.40037
2,200,0.1,0.6,0.8,10,1.0,5,0.40146,0.69788,0.30361
2,200,0.05,0.6,0.7,5,1.0,5,0.46377,0.6979,0.34568
2,300,0.05,0.7,0.7,5,1.0,1,0.41027,0.69798,0.37725
2,100,0.1,0.7,0.8,5,0.0,10,0.4639,0.698,0.31936
2,200,0.05,0.6,0.7,20,0.0,10,0.48614,0.69806,0.31223
2,200,0.1,0.7,0.7,20,0.5,10,0.41827,0.69808,0.33475
3,300,0.1,0.8,0.7,5,0.5,5,0.19371,0.69809,0.47173
2,200,0.05,0.7,0.6,10,0.0,5,0.46,0.6981,0.36266
2,200,0.1,0.6,0.8,10,1.0,10,0.41281,0.6981,0.29509
2,300,0.1,0.7,0.8,10,1.0,10,0.36372,0.6981,0.34493
2,100,0.1,0.8,0.7,10,1.0,10,0.46748,0.69811,0.36908
