max_depth,n_estimators,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,train_rmse,val_rmse,val_acc
2,300,0.05,0.6,0.8,5,0.5,1,0.3489335453874137,0.6336859151717682,0.5776396659640058
3,200,0.05,0.8,0.8,5,0.0,1,0.2648923030107804,0.6337216011099187,0.5853269361363036
2,200,0.05,0.8,0.6,20,0.0,5,0.43167799679835017,0.6337314900942151,0.571763114417993
3,100,0.1,0.7,0.7,10,0.5,1,0.298304108848412,0.6337547053946522,0.5193971486560255
2,300,0.05,0.7,0.8,10,1.0,5,0.3784725742839452,0.6337845366020851,0.5357182434771381
3,200,0.1,0.7,0.8,5,1.0,10,0.2310164688384053,0.6337891044547066,0.5433797608245232
3,200,0.05,0.8,0.6,20,0.0,5,0.34059313953380144,0.6337991391293342,0.5530801702453146
3,300,0.05,0.6,0.6,5,1.0,5,0.2704644873498835,0.6338148076216606,0.5943434853146095
2,300,0.05,0.6,0.8,10,0.5,10,0.39093047120337066,0.6338273543124513,0.5359708119563812
2,100,0.05,0.6,0.6,10,0.5,1,0.4874073333344804,0.6338376151899036,0.5580468044959391
3,300,0.05,0.6,0.8,5,0.0,5,0.22991732247775412,0.6338617359048891,0.5877600569154915
3,300,0.05,0.6,0.8,10,0.0,5,0.24866982974481297,0.6339249064907482,0.5900993461745478
2,300,0.05,0.8,0.7,20,1.0,10,0.4064884004584187,0.6339287427604552,0.5634382648616459
2,300,0.05,0.8,0.8,20,0.0,5,0.3809995321827421,0.6339337189675546,0.5639628839631902
3,200,0.05,0.7,0.6,10,0.5,1,0.3000583172730764,0.6339706891174609,0.5842056892011614
2,300,0.1,0.7,0.8,20,0.5,5,0.3074753762278159,0.6340297111972311,0.5494795011821694
2,200,0.1,0.7,0.8,20,0.5,10,0.3694006125128933,0.6341449736701389,0.5150162171792916
2,300,0.05,0.8,0.8,20,0.5,5,0.3867554857574783,0.6341460567100752,0.5673945336258769
2,300,0.05,0.7,0.6,20,0.5,1,0.3824563884257176,0.6341570808152746,0.5599986995740773
3,200,0.05,0.8,0.7,10,0.5,10,0.33391456872225184,0.6342205728510276,0.5813809146455614
2,300,0.05,0.6,0.8,10,1.0,1,0.3704401778873224,0.6342358332454626,0.5383323093624349
2,200,0.05,0.7,0.8,20,1.0,5,0.43534391788044335,0.6342414311432426,0.5332715565682926
3,300,0.05,0.8,0.6,20,1.0,1,0.28842572716114206,0.6343193658611559,0.5828400503035086
3,300,0.05,0.6,0.6,10,1.0,1,0.2621979905464998,0.6343334787871836,0.58928958429191
2,200,0.05,0.8,0.7,10,0.0,10,0.42970117660479046,0.6344025061096444,0.5655420217421058
3,300,0.05,0.7,0.7,10,1.0,1,0.24735367521813154,0.6344338270375747,0.6056459150368851
3,200,0.05,0.8,0.6,20,1.0,1,0.33890397321865284,0.6344409880342853,0.5807944923986266
3,100,0.1,0.7,0.7,10,0.5,5,0.3135598450187301,0.6344646038864666,0.5767065040847641
2,300,0.05,0.8,0.7,5,1.0,10,0.3934877009007356,0.6345315984049908,0.5620223561430584
3,200,0.05,0.6,0.6,10,0.0,1,0.30391583433743014,0.6345552785274161,0.5633418372812957
2,200,0.05,0.8,0.6,5,0.5,5,0.41896941918573194,0.6345940172585187,0.5741576186713795
2,200,0.05,0.8,0.8,20,0.5,5,0.4275165755824092,0.6345946610321588,0.5644916543738565
2,300,0.05,0.6,0.7,5,0.5,10,0.3910388607330658,0.6346117661991599,0.5463100018309462
2,200,0.1,0.7,0.7,20,0.5,1,0.34923085249902364,0.6346710308278702,0.5557226285881334
2,300,0.1,0.8,0.6,20,0.5,1,0.2985679136202992,0.6347001698015217,0.5656911290591096
3,300,0.05,0.8,0.6,10,0.5,10,0.27528773731521333,0.6347181705450664,0.5639779822262116
2,200,0.05,0.8,0.8,10,1.0,10,0.4338889884383945,0.6348148290765881,0.5730752035826487
2,300,0.05,0.6,0.8,10,0.0,10,0.38398411742665034,0.6348260529179903,0.5525566033599929
2,300,0.05,0.8,0.6,10,0.0,10,0.38284345574679757,0.6348630392287263,0.5725293817225119
2,100,0.05,0.6,0.6,10,0.5,10,0.5052168303902439,0.6348903075177997,0.5540083398940909
2,300,0.1,0.7,0.8,20,0.5,10,0.31832995392414754,0.6349330815707097,0.525484310042335
3,300,0.05,0.6,0.6,10,0.0,10,0.2815183911616883,0.6349919673197592,0.5700513897778609
3,100,0.05,0.6,0.6,10,0.5,5,0.4192268860939797,0.6349972045270035,0.5622746604025237
3,200,0.05,0.6,0.8,5,0.0,5,0.2938085603009582,0.6349980550691728,0.5689334564989846
2,200,0.05,0.6,0.7,10,0.0,5,0.41862964765782,0.635031123505574,0.542965240840834
3,200,0.1,0.7,0.7,10,0.0,5,0.20272288723772877,0.635142278084908,0.5681614124152673
2,200,0.1,0.8,0.6,10,0.5,1,0.32668824347392,0.6351766127701335,0.5935196606090746
2,300,0.1,0.8,0.6,10,1.0,1,0.28602887796653087,0.6352008644926103,0.5846506030385856
3,100,0.05,0.7,0.7,10,0.0,1,0.3819308413139442,0.6352339227300565,0.5737096551712195
2,200,0.1,0.6,0.8,20,0.0,5,0.3606080985206425,0.635266605960822,0.5127457338086682
3,300,0.05,0.8,0.8,10,0.5,1,0.22691019231385468,0.6353032617241942,0.578155509171091
3,200,0.1,0.8,0.6,20,1.0,1,0.24957049546184532,0.6353129337298433,0.5756623359981704
3,100,0.05,0.7,0.7,10,1.0,1,0.3925718379337603,0.6353487089328771,0.6001755238638443
2,300,0.05,0.8,0.8,5,1.0,5,0.3763901041995567,0.6353524802232853,0.5726973325258979
2,200,0.1,0.8,0.6,5,0.5,1,0.3202661638890507,0.6353547784145169,0.5825836252805477
2,200,0.05,0.8,0.6,10,0.0,5,0.4212660033672431,0.6353629173924245,0.584254270818765
2,300,0.05,0.6,0.7,20,0.0,5,0.39101510009649865,0.6353639012084319,0.5489582830461704
3,200,0.05,0.8,0.6,5,0.5,1,0.2838573317155106,0.6353873429250773,0.5957893541460707
2,300,0.05,0.8,0.6,10,0.5,10,0.391944314539164,0.635396970058776,0.5677008468142151
2,300,0.05,0.6,0.8,20,0.5,1,0.38555995807699817,0.6354104530811431,0.529814527240965
2,300,0.1,0.7,0.8,20,0.5,1,0.2881875422733409,0.6354956879934961,0.5533238643440298
2,300,0.05,0.7,0.8,20,0.5,1,0.37570099043940514,0.6355217230877495,0.5483175542431699
2,300,0.1,0.7,0.6,20,0.0,10,0.31537240687265383,0.6355401363136189,0.5520404881896057
2,200,0.05,0.8,0.6,5,0.0,10,0.42609291378770625,0.6355693488962778,0.5720119045877149
2,300,0.05,0.6,0.7,10,1.0,10,0.40212019789438364,0.6355851647804956,0.5592436111048112
2,200,0.05,0.7,0.7,10,0.0,10,0.4327604362683948,0.635661734174229,0.5421017511795687
2,200,0.05,0.8,0.8,5,1.0,5,0.4187211479352237,0.6356728647442302,0.5736609915698709
3,100,0.1,0.7,0.8,5,1.0,5,0.30625724231829105,0.6356993800506364,0.5321198581833947
3,300,0.05,0.8,0.7,5,0.5,10,0.26379832094346223,0.6357031483656013,0.5691656692874548
2,100,0.1,0.8,0.8,5,0.5,10,0.42318976079540804,0.635706855529941,0.5687479470925623
2,300,0.05,0.7,0.8,5,1.0,1,0.3589802365213951,0.6357148273951974,0.5427663169418764
2,300,0.05,0.7,0.7,5,0.5,10,0.38640742780136766,0.6357295498166317,0.54535204116482
3,200,0.05,0.8,0.7,20,0.5,1,0.33107531491424663,0.6357971603486514,0.5691337765596074
3,100,0.05,0.6,0.6,5,0.0,1,0.37804037270498897,0.6358045381227077,0.569490448711921
2,100,0.1,0.8,0.6,20,0.5,1,0.4308233877826721,0.6358319211536941,0.519527668915509
3,100,0.05,0.8,0.8,20,0.0,1,0.40389506746661147,0.635844345943114,0.566794151191171
2,300,0.05,0.7,0.7,10,0.5,10,0.39259430980231486,0.635861694976839,0.5418684118278918
2,300,0.1,0.8,0.7,10,0.0,1,0.26052562091348247,0.6359025487884602,0.5645324969299463
2,200,0.1,0.8,0.8,5,1.0,10,0.3554706821477925,0.6359177533026011,0.5620097263330298
3,300,0.1,0.6,0.6,5,1.0,1,0.1653832940119612,0.6359203715917051,0.5596711427021125
2,200,0.05,0.6,0.7,10,1.0,1,0.41416893275963845,0.6359628560412426,0.5481221885865711
2,300,0.05,0.8,0.7,10,1.0,10,0.39447607154510617,0.6359828275062479,0.5553936796701667
2,100,0.1,0.8,0.8,20,0.5,5,0.4305768007679277,0.6359936570645975,0.5406299517511759
2,100,0.1,0.7,0.8,20,0.0,5,0.4244860699055178,0.6360284158325614,0.5573212320360963
2,200,0.1,0.8,0.8,5,0.5,5,0.33295504744512394,0.6360302573736738,0.5500358631301219
2,200,0.05,0.7,0.7,10,0.5,10,0.4362304959956327,0.6360462994329859,0.5468343708085521
2,200,0.1,0.8,0.6,20,1.0,1,0.3567727974853631,0.6360602521317494,0.5572745862490628
2,300,0.05,0.8,0.7,10,0.0,10,0.38464201705340567,0.636090045438575,0.5662422193361801
2,300,0.05,0.7,0.8,20,0.0,10,0.3948450913235438,0.6361142890424122,0.5405990146973196
2,200,0.05,0.7,0.8,5,0.0,5,0.40690272432907126,0.6361180594087156,0.5374776088155273
2,300,0.05,0.7,0.8,20,0.0,1,0.3709488945450707,0.63612371828071,0.5453658668068171
2,100,0.1,0.8,0.8,20,0.0,1,0.4165783288966082,0.6361619669775047,0.5634932770784206
3,200,0.05,0.7,0.7,5,1.0,5,0.31871384826008103,0.6361756837029975,0.5824029339222235
2,100,0.1,0.8,0.8,20,0.5,10,0.43769733162560037,0.6361871149535143,0.5626106565404547
2,200,0.1,0.6,0.6,10,1.0,5,0.3646383296803298,0.6362259759491389,0.5673466244325197
3,100,0.1,0.8,0.7,10,0.5,5,0.30642997935413663,0.6362535198228156,0.5680134164108503
2,200,0.05,0.6,0.8,5,0.5,1,0.4010268615434737,0.6362869138389236,0.565748974196885
2,200,0.1,0.7,0.8,20,0.0,5,0.3501445841679662,0.6362968164318705,0.5264089983427405
2,300,0.05,0.6,0.8,10,0.0,5,0.36967895735021983,0.6363103593655562,0.540649824527925
3,100,0.05,0.8,0.8,10,0.0,1,0.3761387126143973,0.6363731255350822,0.5814114338853712
2,100,0.1,0.6,0.6,10,1.0,5,0.43669435944258805,0.6363912925398275,0.5835040848432622
2,100,0.1,0.8,0.8,20,1.0,5,0.43406018662447476,0.6363937606090329,0.5640750893805203
3,100,0.1,0.8,0.8,5,0.5,5,0.29745887313390124,0.6364316559139842,0.5715947236761972
2,300,0.05,0.6,0.7,5,0.5,5,0.37263028406505583,0.6364356219613612,0.5618113109618154
3,200,0.1,0.8,0.6,20,0.5,1,0.24035415359108675,0.6364840848737516,0.535792482466434
2,200,0.05,0.8,0.6,5,1.0,1,0.41168779663866456,0.6364852786499294,0.5826920201320586
2,200,0.05,0.8,0.8,20,1.0,5,0.4323934783122661,0.6364886780184412,0.55855550541169
2,300,0.1,0.6,0.6,10,0.5,1,0.2863533477199806,0.636492909807679,0.5687501974186432
3,200,0.05,0.7,0.7,5,0.5,1,0.28009216963495703,0.6365171838737144,0.595555512133548
2,200,0.05,0.7,0.8,20,0.0,1,0.417399394334787,0.6365514632789281,0.5326731050356194
2,200,0.05,0.6,0.7,20,0.5,1,0.4321439089015544,0.6365601960369482,0.5386542633903915
2,200,0.05,0.6,0.7,10,1.0,5,0.4313248078189903,0.6365664182315692,0.5571981484952658
2,200,0.05,0.7,0.8,20,0.5,5,0.4304760722383195,0.6366051481455376,0.5255472780657435
3,300,0.05,0.8,0.7,20,0.5,1,0.2797064565860669,0.6366070008658773,0.5723358955813677
2,300,0.1,0.8,0.8,20,1.0,5,0.31474828773773,0.6366094576474293,0.576849081966491
2,300,0.05,0.6,0.7,20,0.5,5,0.3992879720696183,0.6366220541977808,0.5307247138847527
2,200,0.1,0.7,0.6,5,0.0,10,0.35151205290650384,0.6366262295797328,0.5495535364791106
2,300,0.1,0.6,0.6,10,0.5,10,0.31686842179362046,0.6366551147719072,0.553913730381596
3,200,0.1,0.8,0.6,20,0.0,1,0.23722650207682175,0.6366672088653543,0.5359054743814358
2,200,0.1,0.8,0.6,10,0.0,1,0.3184070788002504,0.6367194808415835,0.5637956150281038
2,200,0.05,0.7,0.8,10,1.0,5,0.4224841562205571,0.636743871548029,0.5368709516638572
2,200,0.1,0.8,0.8,20,0.0,5,0.3494545703571247,0.6367743470352233,0.5714237213916724
2,100,0.1,0.8,0.6,10,0.0,1,0.40648062785516087,0.6367799353660503,0.5505152351221382
2,300,0.1,0.8,0.8,20,0.0,5,0.29601107934743126,0.6368055869288484,0.5782625355621512
3,100,0.05,0.8,0.8,20,0.5,1,0.40482031285461895,0.6368095057642188,0.5650741460993288
3,200,0.05,0.6,0.8,10,1.0,1,0.30583180742313404,0.6368342967274979,0.60274095204303
3,200,0.05,0.6,0.6,10,0.0,10,0.34237714744028974,0.6368687431286988,0.569496037815056
2,300,0.05,0.7,0.8,5,0.0,5,0.35865920968114623,0.6369337591423015,0.531644125899139
2,200,0.05,0.8,0.6,20,0.0,1,0.4206131281291445,0.6369341770005748,0.570048174755656
2,200,0.05,0.8,0.8,5,0.0,10,0.4208697913929699,0.6369357155545032,0.562481054689154
2,200,0.05,0.8,0.7,5,0.0,10,0.42486596828198087,0.6369661622715468,0.5624734329651957
2,300,0.05,0.6,0.6,20,1.0,10,0.41817869814057634,0.6369898376028182,0.5623164569736083
3,100,0.1,0.7,0.8,10,0.5,10,0.32842924085316827,0.6370365126902571,0.5592890052030177
3,200,0.05,0.7,0.6,5,0.5,1,0.28551137263491194,0.6370493956797456,0.5724945700394286
2,300,0.05,0.6,0.7,5,0.5,1,0.35330691313604023,0.6370638855328746,0.5739473455546261
2,300,0.05,0.8,0.6,5,1.0,10,0.39504646530682413,0.6370858313917895,0.5640461716777166
3,300,0.05,0.6,0.6,20,1.0,1,0.30647734912759556,0.637093004199813,0.5669044804467509
3,100,0.05,0.6,0.6,10,0.0,5,0.41329690298417815,0.6371206715228077,0.5754478551914611
3,300,0.05,0.8,0.6,5,0.0,5,0.2345520942054389,0.6371225970660535,0.5610792254044945
3,200,0.05,0.6,0.6,5,1.0,5,0.328030061486512,0.6371482486887409,0.5926866843512855
2,100,0.1,0.7,0.8,10,1.0,5,0.422303020434653,0.6371504472004526,0.5371596895500542
3,300,0.05,0.8,0.6,10,0.5,5,0.2560714784379385,0.6371885340528962,0.5837281052057387
2,200,0.05,0.7,0.7,5,0.5,10,0.43083790960923957,0.6372633922558291,0.5428446901224182
2,300,0.1,0.8,0.7,10,0.5,1,0.27004610875154944,0.6372673131786425,0.5742176275028461
3,300,0.05,0.8,0.7,5,1.0,10,0.2739887889067105,0.6372975871725893,0.5854895336649991
2,200,0.05,0.7,0.8,20,0.5,1,0.4195784223407234,0.6373172322765787,0.5410296227531329
2,300,0.05,0.8,0.6,5,0.0,5,0.3684763893656886,0.6373470568114307,0.5631868120237976
2,200,0.1,0.8,0.6,5,0.0,1,0.30882414386560325,0.6373491482839756,0.5719284509216448
2,200,0.05,0.8,0.6,10,1.0,10,0.4385173651267139,0.6373648958030298,0.5720325694235436
3,200,0.05,0.7,0.6,20,0.5,5,0.35717238975760496,0.6373659698333016,0.569323690667432
2,300,0.1,0.8,0.6,20,1.0,1,0.30818315095075655,0.6373757255119766,0.5829226277271154
2,200,0.1,0.7,0.8,10,0.5,10,0.354294650732179,0.637420484655194,0.5147994569179679
2,300,0.05,0.8,0.6,20,1.0,1,0.3922488834809707,0.6374418478033752,0.5603526791586362
2,300,0.1,0.7,0.7,20,0.5,10,0.32364701026322923,0.6374683056775903,0.5367653187763818
3,200,0.05,0.8,0.6,20,0.5,1,0.33543966099018446,0.6374749613306886,0.5598251349073702
2,300,0.05,0.8,0.6,5,0.5,10,0.38909870792844253,0.6375017799557312,0.560821500553674
3,200,0.1,0.8,0.8,5,0.5,5,0.19360088215636242,0.63752124671558,0.5605487265550496
3,300,0.05,0.8,0.7,10,1.0,10,0.2848469839946969,0.6375240073914757,0.5761536162492825
2,300,0.1,0.8,0.6,20,1.0,10,0.33031179046896664,0.6375344006862385,0.5572422864117306
2,300,0.05,0.7,0.6,20,1.0,1,0.3907062377823156,0.6375465399362522,0.555955897935964
2,100,0.05,0.6,0.6,20,1.0,1,0.49702430219434623,0.6375674941371169,0.5587257240000733
3,200,0.05,0.7,0.7,10,0.0,5,0.3123749057050656,0.6375741656399091,0.5898659698205404
2,200,0.05,0.8,0.8,20,0.0,10,0.4327649210470052,0.6375799927322503,0.5598630280086683
3,300,0.05,0.6,0.6,10,0.5,5,0.2699471227943483,0.6375927903104486,0.5794482343947476
2,200,0.05,0.8,0.6,5,0.0,5,0.41482911099102976,0.6376254981538411,0.5719034687212288
2,200,0.1,0.8,0.8,10,0.5,1,0.3233679783400747,0.6376258514769266,0.5763355769171692
2,300,0.1,0.7,0.8,10,0.5,5,0.28506100602212775,0.6376299361869407,0.5332369964479979
3,200,0.1,0.7,0.8,10,0.5,5,0.20834823946452521,0.637668456491689,0.6045934396546281
2,300,0.1,0.8,0.6,5,0.5,1,0.2653319250885278,0.6376926320703663,0.5871847330664459
2,200,0.1,0.6,0.6,20,0.5,10,0.3864572758152124,0.6377122635484781,0.5358218406671618
2,200,0.05,0.7,0.8,20,0.5,10,0.4407691745996665,0.637719801351601,0.5423985727577472
3,100,0.05,0.6,0.6,10,1.0,10,0.4434229807454618,0.6377534566818124,0.580391219838165
2,200,0.1,0.8,0.8,20,1.0,10,0.37466976671585334,0.6377710748790771,0.5634818693363857
2,200,0.05,0.8,0.6,20,0.5,1,0.4240846521522026,0.637795048759175,0.5670513372127907
3,300,0.05,0.6,0.6,10,1.0,5,0.28529246726157653,0.6378231231741391,0.599039188423733
2,300,0.05,0.8,0.6,20,0.5,1,0.381752988585717,0.6378428066848308,0.5687167683274224
2,200,0.05,0.8,0.6,20,0.0,10,0.4403624149937746,0.6378441129739449,0.563231141488246
2,100,0.1,0.6,0.8,10,0.5,5,0.42321778912112834,0.6378534107928674,0.5198034177974776
2,200,0.05,0.6,0.8,10,0.5,10,0.4357308831816363,0.6379305295745014,0.5431843152417623
2,200,0.05,0.7,0.8,20,0.0,10,0.4367413939080875,0.6379378729715296,0.5374836594720843
2,200,0.1,0.6,0.7,20,1.0,5,0.3831039586837775,0.6379381801225131,0.5356393469170677
2,300,0.05,0.8,0.6,5,0.0,10,0.3802616735841894,0.6379887275822516,0.5622177797079608
3,300,0.05,0.6,0.8,5,1.0,10,0.27983630143456073,0.6380308583361731,0.5964370994262812
2,200,0.05,0.6,0.7,5,0.5,10,0.4368690128754522,0.6380370271456003,0.5498405011324373
2,300,0.05,0.8,0.8,20,1.0,5,0.39397926441753417,0.6380746267607178,0.5602924612056484
3,200,0.1,0.7,0.8,10,0.0,10,0.21601616940162288,0.6380983134744906,0.5554244143854794
2,300,0.05,0.8,0.6,5,0.5,1,0.35872579100519986,0.6381317413591442,0.5809015003673511
2,200,0.05,0.8,0.8,10,0.0,5,0.41279624440947743,0.6381416743052875,0.5714862088919248
2,200,0.05,0.8,0.7,10,1.0,5,0.4270968357815572,0.638142008190862,0.5778859644682892
3,300,0.05,0.8,0.7,20,0.0,1,0.27688734763739803,0.6381552753765861,0.5527285394450415
2,200,0.1,0.7,0.8,20,0.5,1,0.34136623037238834,0.6381724387068284,0.5424409363469167
3,100,0.1,0.8,0.6,5,0.0,1,0.2745102927790164,0.6381810674244851,0.5335696878691344
2,200,0.1,0.6,0.7,20,0.0,5,0.36359236155929636,0.6381837826652614,0.5201076790211905
2,300,0.05,0.7,0.7,10,1.0,10,0.397347765875661,0.6381944067294065,0.5470948335307437
3,300,0.05,0.8,0.6,5,1.0,1,0.23969291844446772,0.638238843518321,0.585846789786843
3,200,0.05,0.6,0.6,20,1.0,1,0.3596221165278392,0.6382621324791274,0.5519024850449863
3,300,0.05,0.6,0.6,5,0.0,1,0.2156377745487681,0.6382655350326054,0.5609902879627969
2,200,0.1,0.7,0.7,5,1.0,10,0.3636721512738123,0.6382723685244986,0.5207546253630939
3,200,0.05,0.8,0.8,10,0.5,1,0.285789863867005,0.6382890456391441,0.575254026872782
2,100,0.1,0.8,0.6,10,1.0,5,0.4293494659310557,0.638312984237408,0.5653714291738757
2,300,0.05,0.8,0.8,5,0.5,5,0.36705606583822425,0.6383238217594057,0.5651048447214996
2,200,0.1,0.7,0.8,10,1.0,5,0.3473749625537808,0.6383348389639616,0.5368371215515719
2,200,0.05,0.6,0.7,20,1.0,1,0.4370910679104917,0.6383607601934708,0.5310300090994072
2,200,0.1,0.7,0.8,5,0.0,10,0.34030955090320425,0.6383680767100169,0.5205406902835232
2,300,0.05,0.7,0.7,20,0.5,10,0.4028227818607052,0.6384121339462159,0.5498845281026239
2,300,0.05,0.7,0.7,10,0.0,10,0.38607683514410407,0.6384176365222951,0.5397667512744319
2,200,0.05,0.8,0.8,5,1.0,10,0.43213598863785646,0.6384190331910828,0.5632198856227244
3,300,0.1,0.7,0.8,5,1.0,10,0.17828158668768007,0.6384309332865377,0.5540305626538331
3,300,0.05,0.8,0.7,5,0.0,1,0.20776228723942552,0.6384314935531658,0.5893775297981023
3,300,0.1,0.8,0.6,5,0.0,1,0.11326526970979262,0.6385047620617186,0.5450334044471477
3,200,0.05,0.8,0.7,5,0.5,10,0.3217690051823235,0.638520244957332,0.5733221247127896
3,200,0.1,0.7,0.8,5,1.0,5,0.21206592784268616,0.6385332107674042,0.5369128025145549
2,200,0.05,0.6,0.7,20,1.0,5,0.4445556690347828,0.6385383601124748,0.5458615063039655
2,200,0.1,0.7,0.7,20,0.0,1,0.3417389510709326,0.6385504345712606,0.5664215557969641
2,300,0.1,0.8,0.6,20,0.0,1,0.2899572118064013,0.6385547324900135,0.5530858906020438
3,100,0.1,0.7,0.7,5,0.5,1,0.27259510938443327,0.6385729082521417,0.5215956807280423
2,200,0.1,0.8,0.7,10,0.5,1,0.3253119445839151,0.6386228145418436,0.5780738398708596
2,100,0.1,0.7,0.8,20,0.5,5,0.430011222820806,0.6386399762543405,0.5560904296369586
2,300,0.05,0.7,0.6,20,0.0,1,0.37703710150740677,0.6386604572076106,0.5400232629342469
2,100,0.05,0.6,0.6,10,0.0,10,0.5041686272345651,0.6387279628860559,0.5603482054994625
2,200,0.05,0.8,0.6,10,0.0,10,0.42928259886297265,0.6387285511085049,0.5701966729258495
3,100,0.05,0.7,0.6,10,0.5,1,0.3944238840289231,0.638734413337949,0.5880628299920121
2,200,0.05,0.7,0.6,20,1.0,1,0.43312717133864154,0.638739890692096,0.5545864860742119
3,300,0.05,0.8,0.7,10,0.0,1,0.22783950022579677,0.6388018841536942,0.5958420276687879
2,100,0.1,0.7,0.8,5,1.0,10,0.4323879042843623,0.6388148937770861,0.5275920058252234
3,100,0.1,0.8,0.6,5,0.5,1,0.27881708073479317,0.6388235002133203,0.5104994171779982
2,100,0.1,0.7,0.7,5,1.0,10,0.43870285344508486,0.6388633161150206,0.5304809469779811
2,200,0.1,0.8,0.8,10,1.0,1,0.33208499941554764,0.6388790415432913,0.5754937803480826
2,200,0.1,0.8,0.6,10,0.0,10,0.34795261829868723,0.6388892144528241,0.5690772427240794
2,300,0.05,0.7,0.7,5,0.0,10,0.37959264891285555,0.6389133880767531,0.5350493481353787
2,300,0.05,0.8,0.7,20,1.0,1,0.38706828636466856,0.638916098287412,0.5694742018100725
2,100,0.1,0.8,0.8,10,0.5,5,0.4210567557266218,0.6389178039128022,0.5384827319701218
2,300,0.05,0.8,0.6,10,0.0,1,0.35661108324856317,0.6389246681744396,0.5826669516506082
2,200,0.1,0.6,0.6,5,1.0,5,0.3609777527965656,0.6389311801010817,0.5519852736474457
2,300,0.05,0.6,0.6,5,0.5,1,0.36032758617393407,0.6389320754223619,0.5747787969849079
2,100,0.05,0.6,0.6,5,0.5,1,0.481451802521283,0.6390271099774288,0.5607523225477715
2,200,0.05,0.6,0.8,5,0.0,10,0.42777430028975644,0.6391220222986737,0.5594466743456551
2,300,0.05,0.8,0.6,10,1.0,10,0.3974212658120108,0.6391357608755663,0.5654522190968299
3,200,0.05,0.7,0.8,5,0.5,10,0.32286672863799826,0.6391661961869999,0.5674777867040783
3,200,0.05,0.6,0.6,5,1.0,1,0.30539771123550447,0.639185274340293,0.578641518413689
3,200,0.05,0.8,0.7,5,0.0,10,0.3119434496436422,0.639208329396643,0.5696656342355362
2,300,0.05,0.6,0.8,20,0.0,1,0.3802600229376925,0.6392447153685897,0.5252099574959883
2,300,0.05,0.7,0.7,20,0.0,10,0.39944144997047204,0.6392776066016285,0.5346293099623832
2,200,0.05,0.8,0.8,10,1.0,5,0.4227906881020394,0.6392854536564917,0.5651871455871957
2,200,0.1,0.7,0.7,20,0.5,10,0.37644527526902527,0.6393013101888276,0.5271281166505021
2,300,0.05,0.6,0.6,5,0.0,1,0.3529324871579952,0.639311486776755,0.5833789209431562
3,200,0.05,0.8,0.7,5,0.0,1,0.26833103108527384,0.6393509054064844,0.5922462715067301
2,200,0.1,0.7,0.8,5,0.5,10,0.350430685221026,0.6393867353648028,0.5128486826987965
3,200,0.05,0.6,0.8,20,0.5,5,0.35828989921256404,0.6393914061667663,0.5439895735454313
2,300,0.1,0.8,0.7,20,0.0,5,0.29879675105059533,0.6393995161413498,0.5663148822244616
2,100,0.05,0.6,0.6,10,0.0,5,0.49535000957331915,0.6394252091944951,0.5483544509379211
3,100,0.05,0.8,0.8,10,1.0,1,0.3866743410216894,0.6394312413202105,0.572689295828776
2,300,0.05,0.8,0.6,20,1.0,10,0.40912095449448627,0.639456006827461,0.5628702396605173
3,200,0.05,0.6,0.6,20,1.0,5,0.37296740107679077,0.6394719437124545,0.5562532919823282
3,200,0.05,0.6,0.7,10,0.5,1,0.30214482911812773,0.6394758777597367,0.5917604993566212
3,200,0.05,0.6,0.7,20,0.0,1,0.3422006337693035,0.6395060412777842,0.5628535896909065
3,200,0.05,0.8,0.6,5,1.0,1,0.2976952170340157,0.639527399671192,0.5733563452370962
2,200,0.05,0.8,0.6,20,0.5,10,0.4457474635465193,0.6395948959551818,0.5531697070561307
2,300,0.1,0.6,0.8,5,0.0,5,0.2690484665554213,0.6395958152128001,0.545825594324318
3,200,0.05,0.8,0.7,20,0.0,1,0.32957083600264947,0.6396347063502769,0.5452542279540736
2,300,0.05,0.8,0.6,20,0.5,10,0.40555483063221714,0.6396601350450334,0.5484017892143663
3,300,0.1,0.7,0.8,5,1.0,5,0.1610530552234613,0.639664847185491,0.5457327018856928
3,100,0.05,0.7,0.7,5,1.0,5,0.40653672106169847,0.6396699782273423,0.5864147632772209
2,200,0.05,0.7,0.6,10,0.0,10,0.434582574725831,0.6397148440552571,0.5517164902073767
